model,armadillo,armadillo,armadillo,armadillo,bunny,bunny,bunny,bunny,dragon,dragon,dragon,dragon,sphere,sphere,sphere,sphere,torus,torus,torus,torus
variant,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01
method,,,,,,,,,,,,,,,,,,,,
ours_torch,1.4913913445233964,1.8200616502060531,2.3270921257341746,4.808949164322789,1.6110368971651552,1.8809882208926607,2.319256503328761,5.619402742148371,1.8122486615139164,2.151641443304438,2.648624253365577,4.090996738035703,1.6844249554918005,2.0218360725486955,3.126020672979151,7.393120093190508,1.7605400216880631,2.016557021547961,2.3161872639934424,4.110221561222075
pca_mst,1.52646417622748,1.8011986363044803,2.363511076608575,4.370019002769609,1.6228098133223932,1.839275117549306,2.2997228004124914,4.117621171918633,1.8418151609001403,2.140377194658437,2.647734621711286,4.478948292725489,1.6824155993084453,1.9026533501491285,2.3374813804183883,3.867555866508993,1.7613941370775228,1.9937470404488504,2.3334107093966336,3.940496909554041
wnnc_cuda,1.4913155088616863,1.8173886356578652,2.3327531737240577,4.1874509785507215,1.6146376710765744,1.8718127922365464,2.324695929056638,4.480211770229767,1.8092280732518036,2.15804660208726,2.651853677576967,4.107805162579481,1.682335770868144,2.020088162822738,3.0539627498109168,7.409691501593473,1.7609887495713776,2.0188778705948134,2.291817116574279,4.285023484454733
