model,armadillo,armadillo,armadillo,armadillo,bunny,bunny,bunny,bunny,dragon,dragon,dragon,dragon,sphere,sphere,sphere,sphere,torus,torus,torus,torus
variant,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01,clean,sigmap0025,sigmap005,sigmap01
method,,,,,,,,,,,,,,,,,,,,
ours_torch,9.194594383239746,19.59939384460449,26.29003524780273,44.62405014038086,6.917978286743164,16.356985092163086,20.82503700256348,46.715911865234375,7.839371681213379,16.58262825012207,23.795785903930664,36.96584701538086,1.6199742555618286,20.536361694335938,42.46391296386719,84.45633697509766,2.618860960006714,9.337852478027344,13.79316520690918,31.474571228027344
pca_mst,12.614283506896172,162.1405723023632,25.778821558353485,48.226649394265166,6.038774231022524,9.294096174082688,17.006519959224978,36.78749074504622,15.407739077168555,18.92133275357575,27.353576197134988,48.99378475160402,0.3704474731611901,4.805498696728529,11.034975739808315,26.41833448962902,0.991698498853803,5.247541015135435,11.803325344191991,28.481161858756806
wnnc_cuda,9.290159225463867,18.69831657409668,26.806943893432617,38.95063018798828,7.016905307769775,15.35215663909912,21.148269653320312,38.09697341918945,7.939648628234863,17.07200050354004,24.090898513793945,37.33012390136719,1.6574492454528809,21.545978546142575,40.248046875,84.77259063720703,2.876002550125122,10.022079467773438,12.26332187652588,33.19068908691406
